item_id,name,class,subclass
43414,Glifo carbonizado,Miscelánea,Chatarra
42955,Glifo carbonizado,Miscelánea,Chatarra
39201,Harapos manchados,Miscelánea,Chatarra
2742,Las verdes colinas de Tuercespina: Página 18,Misión,Misión
2749,Las verdes colinas de Tuercespina: Página 25,Misión,Misión
200844,Arco demasiado doblado,Consumible,Explosivos y dispositivos
136633,Activador suelto,Habilidad comercial,Piezas
6305,Página de diario mojada (día 87),Miscelánea,Chatarra
183203,Pichel de oxxeína enorme,Miscelánea,Chatarra
42473,Glifo carbonizado,Miscelánea,Chatarra
132216,Polvo cargado,Consumible,Otros
25431,Aleta arrancada,Miscelánea,Chatarra
198549,Petardo del Vuelo Negro,Consumible,Otros
45197,Rama de árbol,Miscelánea,Chatarra
11414,Melena grisácea,Miscelánea,Chatarra
34822,Moneda antigua,Miscelánea,Chatarra
34823,Ojo de cristal hermoso,Miscelánea,Chatarra
158797,Tarro de trufas,Miscelánea,Chatarra
34722,Venda de tejido de Escarcha gruesa,Consumible,Vendas
220237,Cúmulo de amatistas relucientes,Miscelánea,Chatarra
4556,Fragmento de caparazón moteado,Miscelánea,Chatarra
192712,Esencia de otro mundo,Miscelánea,Chatarra
213459,Rubí versátil,Gema,Varias estadísticas
60396,Cola vara,Miscelánea,Chatarra
158853,Placacráneos osudo,Miscelánea,Chatarra
20846,Ojo con resplandor tenue,Miscelánea,Chatarra
56968,Zumo de bicho,Miscelánea,Chatarra
192613,Diente de dragón,Miscelánea,Chatarra
11940,Collar brillante,Miscelánea,Chatarra
188795,Crin majestuosa,Miscelánea,Chatarra
174353,Carne dudosa,Habilidad comercial,Cocina
194846,Tinta llameante,Habilidad comercial,Inscripción
191348,Ampolla cargada de prontitud,Consumible,Frascos y ampollas
197770,Agua cítrica,Consumible,Comida y bebida
200027,Encantar torso: agilidad acelerada,Mejora de objetos,Torso
23947,Caparazón de devastador rajado,Miscelánea,Chatarra
191353,Poción de fatalidad congelada,Consumible,Pociones
213268,,,
3176,Garra pequeña,Miscelánea,Chatarra
23949,Garra de devastador rajada,Miscelánea,Chatarra
43492,Arenque embrujado,Consumible,Comida y bebida
116266,Poción de presteza draénica,Consumible,Pociones
76886,Diamante primigenio resonante,Gema,Otros
172501,Néctar hipnotizador,Miscelánea,Chatarra
173170,Esencia de renacimiento,Habilidad comercial,Joyería
63481,Glifo carbonizado,Miscelánea,Chatarra
151394,Jarra solitaria carmesí desechada,Miscelánea,Chatarra
87901,Glifo carbonizado,Miscelánea,Chatarra
79513,Glifo carbonizado,Miscelánea,Chatarra
87899,Glifo carbonizado,Miscelánea,Chatarra
120300,Glifo carbonizado,Miscelánea,Chatarra
42744,Glifo carbonizado,Miscelánea,Chatarra
87902,Glifo carbonizado,Miscelánea,Chatarra
42410,Glifo carbonizado,Miscelánea,Chatarra
42746,Glifo carbonizado,Miscelánea,Chatarra
158777,Ascua de luz trémula,Miscelánea,Chatarra
158795,Frío relumbrante,Miscelánea,Chatarra
40089,Esmeralda del bosque regia,Gema,Varias estadísticas
68660,Engranaje místico,Gema,Otros
56201,Fragmento de extremidad,Miscelánea,Chatarra
205224,Una simple roca,Miscelánea,Chatarra
40115,Ámbar del rey sutil,Gema,Otros
40141,Piedra de terror de guardián,Gema,Varias estadísticas
40147,Ametrino mortal,Gema,Varias estadísticas
40156,Ametrino mortal,Gema,Varias estadísticas
173172,Esencia de servidumbre,Habilidad comercial,Joyería
93707,Alejandrita liviana perfecta,Gema,Varias estadísticas
9333,Collar de plata deslustrada,Miscelánea,Chatarra
39569,Colmillo de basilisco doblado,Miscelánea,Chatarra
200044,Encantar anillo: pliego de versatilidad,Mejora de objetos,Dedo
11391,Ala de murciélago con púas,Miscelánea,Chatarra
199985,Encantar torso: agilidad acelerada,Mejora de objetos,Torso
199976,Encantar botas: brisa de correllanuras,Mejora de objetos,Pies
200059,Encantar arma: pliego del viento,Mejora de objetos,Arma
200053,Encantar arma: pliego terráneo,Mejora de objetos,Arma
200057,Encantar arma: pliego congelado,Mejora de objetos,Arma
223685,Encantar torso: Intelecto del consejo,Mejora de objetos,Torso
136376,Corcho de múrloc,Consumible,Otros
207021,Poción de sanación de la Caminasueños,Consumible,Pociones
46003,Trozo de cristal naranja sin valor,Miscelánea,Chatarra
193557,Refuerzo para armadura feroz,Mejora de objetos,Piernas
32068,Elixir de piel de hierro,Consumible,Elixires
56204,Órgano vestigial sin nombre,Miscelánea,Chatarra
38923,Encantar arma: Fuego solar,Mejora de objetos,Arma
5133,Mollejas húmedas,Miscelánea,Chatarra
228609,Asado de rocas para torpes,Miscelánea,Otros
56196,Mandíbula rota,Miscelánea,Chatarra
223654,Encantar botas: Marcha del defensor,Mejora de objetos,Pies
3167,Cerda de araña espesa,Miscelánea,Chatarra
730,Ojo de múrloc,Habilidad comercial,Cocina
41469,Jade oscuro de relámpagos perfecto,Gema,Varias estadísticas
37201,Polvo de cadáver,Miscelánea,Componente
185739,Fragmento cristalino,Miscelánea,Chatarra
8068,Proyectil artesanal pesado,Miscelánea,Chatarra
176856,Vísceras parcialmente digeridas,Miscelánea,Chatarra
176885,Voluta de extinción,Miscelánea,Chatarra
132211,Colección de polvo,Consumible,Otros
132227,Collar de plumas,Consumible,Otros
101750,Tortilla de huevos de Plumaseda esponjosa,Consumible,Comida y bebida
10548,Mira de francotirador,Consumible,Explosivos y dispositivos
92432,Componentes de portal: El Abrasacielos,Consumible,Otros
200046,Encantar herramienta: sutileza dracónica,Mejora de objetos,Miscelánea
153630,Cuatro de Bloqueos,Habilidad comercial,Inscripción
11942,Documentos legales,Miscelánea,Chatarra
19233,Cinco de Bestias,Habilidad comercial,Inscripción
198397,Perla arcoíris,Habilidad comercial,Joyería
37602,Vitela estropeada,Habilidad comercial,Otros
5468,Carne de frenesí tierna,Habilidad comercial,Cocina
2740,Las verdes colinas de Tuercespina: Página 16,Misión,Misión
8391,Papada de hiena risitas,Misión,Misión
139375,Vela de cerumen gloriosa,Miscelánea,Chatarra
153219,Ojo de demonio estrujado,Miscelánea,Chatarra
101747,Delicia de granjero,Consumible,Comida y bebida
107640,Poción de Caída lenta,Consumible,Pociones
113277,Poción de sangre de ogro,Consumible,Otros
141319,Poste feliz,Consumible,Otros
221874,Bomba de poción de velocidad,Consumible,Explosivos y dispositivos
3448,Raíz de senggin,Consumible,Comida y bebida
77264,Brotes de bambú pequeños,Consumible,Comida y bebida
112294,As de Guerras,Habilidad comercial,Inscripción
16006,Conversor de arcanita delicado,Habilidad comercial,Piezas
20513,Blasón abisal descolorido,Miscelánea,Chatarra
25412,Pelaje cubierto de suciedad,Miscelánea,Chatarra
42899,Glifo carbonizado,Miscelánea,Chatarra
134053,Mapa de tesoro perdido,Miscelánea,Chatarra
228454,Cartel conmemorativo del Proscenio de coleccionista,Miscelánea,Otros
220287,Saco lleno de ácido,Miscelánea,Chatarra
76601,Ópalo tigre maligno perfecto,Gema,Celeridad
9334,Cerámica rajada,Miscelánea,Chatarra
76622,Pistacita de guardián perfecta,Gema,Varias estadísticas
43825,Glifo carbonizado,Miscelánea,Chatarra
42416,Glifo carbonizado,Miscelánea,Chatarra
44767,Líquido nervioso gélido,Miscelánea,Chatarra
52136,Jaspe dentado perfecto,Gema,Varias estadísticas
62535,Glándula de sal,Miscelánea,Chatarra
39351,Pipa bien labrada,Miscelánea,Chatarra
54631,Mandíbulas rotas,Miscelánea,Chatarra
57066,Blivet de tres brazos,Miscelánea,Chatarra
37713,Aguja e hilo,Miscelánea,Chatarra
35791,Componentes estropeados,Miscelánea,Chatarra
29111,Caja de caramelos rancios,Miscelánea,Chatarra
228429,Roca reflectante,Miscelánea,Otros
132193,Mechón de plumaje,Consumible,Otros
192616,Ojo fungo,Miscelánea,Chatarra
199963,Encantar herramienta: Inventiva dracónica,Mejora de objetos,Miscelánea
193438,Ostel angustioso,Miscelánea,Chatarra
76594,Ópalo tigre pujante perfecto,Gema,Varias estadísticas
4460,Ala rasgada,Miscelánea,Chatarra
67485,Glifo carbonizado,Miscelánea,Chatarra
76630,Granate pandaren llamativo perfecto,Gema,Fuerza
10839,Nota cristalizada,Miscelánea,Chatarra
169145,Apretador de precisión oxidado,Miscelánea,Chatarra
41542,Glifo carbonizado,Miscelánea,Chatarra
220272,Página de manuscrito arrancada,Miscelánea,Chatarra
23380,Batería rota,Miscelánea,Chatarra
217170,Velas de repuesto,Miscelánea,Otros
199939,Encantar brazal: devoción de velocidad,Mejora de objetos,Muñecas
223742,Majadería de mangoro,Consumible,Comida y bebida
779,Concha lustrosa,Miscelánea,Chatarra
39982,Jade oscuro turbio,Gema,Varias estadísticas
39991,Jade oscuro radiante,Gema,Varias estadísticas
197760,Rondalla de caballa,Consumible,Comida y bebida
39992,Jade oscuro destrozado,Gema,Varias estadísticas
40032,Ópalo crepuscular del defensor,Gema,Varias estadísticas
40045,Topacio monarca luciente,Gema,Varias estadísticas
40050,Topacio monarca empecinado,Gema,Varias estadísticas
40086,Esmeralda del bosque dentada,Gema,Varias estadísticas
40095,Esmeralda del bosque brumosa,Gema,Varias estadísticas
40098,Esmeralda del bosque radiante,Gema,Varias estadísticas
40106,Esmeralda del bosque destrozada,Gema,Varias estadísticas
15420,Plumahierro,Miscelánea,Chatarra
41335,Diamante de llama celeste enigmático,Gema,Otros
41376,Diamante de llama celeste revitalizante,Gema,Otros
41377,Diamante de llama celeste protegido,Gema,Otros
41379,Diamante de llama celeste impasible,Gema,Otros
44082,Diamante de llama estelar impasible,Gema,Otros
44084,Diamante de llama estelar de desamparo,Gema,Otros
45880,Joya de tormenta sólida,Gema,Aguante
52132,Jaspe de relámpagos perfecto,Gema,Varias estadísticas
52156,Piedra nocturna con grabados perfecta,Gema,Varias estadísticas
52216,Rubí inferno ostentoso,Gema,Otros
52223,Esmeralda onírica dentada,Gema,Varias estadísticas
52238,Ojo de demonio cambiante,Gema,Varias estadísticas
52249,Topacio de ascuas resuelto,Gema,Varias estadísticas
52250,Esmeralda onírica zen,Gema,Varias estadísticas
52295,Diamante de espíritu de las Sombras refulgente,Gema,Otros
68741,Esmeralda onírica intensa,Gema,Varias estadísticas
71865,Espinela de sombras reprensiva,Gema,Varias estadísticas
76584,Alejandrita destrozada perfecta,Gema,Varias estadísticas
76588,Alejandrita fuerte perfecta,Gema,Varias estadísticas
76590,Alejandrita enjundiosa perfecta,Gema,Varias estadísticas
158382,Venda de mar profundo,Consumible,Vendas
76600,Ópalo tigre diestro perfecto,Gema,Varias estadísticas
76604,Ópalo tigre adepto perfecto,Gema,Varias estadísticas
76605,Ópalo tigre cortante perfecto,Gema,Varias estadísticas
76609,Ópalo tigre luciente perfecto,Gema,Varias estadísticas
76612,Ópalo tigre espléndido perfecto,Gema,Varias estadísticas
76617,Pistacita reprensiva perfecta,Gema,Varias estadísticas
76623,Pistacita intemporal perfecta,Gema,Varias estadísticas
76625,Pistacita soberana perfecta,Gema,Varias estadísticas
76627,Granate pandaren preciso perfecto,Gema,Celeridad
76629,Granate pandaren ostentoso perfecto,Gema,Otros
10513,Girotiro de mitril,Miscelánea,Chatarra
40913,Glifo carbonizado,Miscelánea,Chatarra
144284,Trozo carcomido de madera a la deriva,Consumible,Explosivos y dispositivos
42415,Glifo carbonizado,Miscelánea,Chatarra
29110,Vela perfumada estropeada,Miscelánea,Chatarra
128012,Esencia de tejido de maleficio,Habilidad comercial,Otros
43399,Glifo carbonizado,Miscelánea,Chatarra
42466,Glifo carbonizado,Miscelánea,Chatarra
211798,Fragmentos de hueso sin resucitar,Miscelánea,Chatarra
155629,Crin greñuda,Miscelánea,Chatarra
200806,Piedra de tallado en madera,Consumible,Explosivos y dispositivos
212346,Tributo Gurubashi fallido,Miscelánea,Chatarra
212345,Sangre Hakkari de cacería,Miscelánea,Chatarra
212352,Tótem Mosh'Ogg,Miscelánea,Chatarra
4873,Percebe seco y duro,Miscelánea,Chatarra
39686,Montaje de equipo neodinámico,Habilidad comercial,Piezas
5530,Partículas cegadoras,Miscelánea,Chatarra
30467,Cola de crocolisco incomible,Miscelánea,Chatarra
42897,Glifo carbonizado,Miscelánea,Chatarra
20845,Escama de vermis rota,Miscelánea,Chatarra
50045,Glifo carbonizado,Miscelánea,Chatarra
225785,Tarro de insectos encurtidos,Miscelánea,Chatarra
44464,Utensilios de comida rudimentarios,Miscelánea,Chatarra
40901,Glifo carbonizado,Miscelánea,Chatarra
107393,Biela de pistón,Miscelánea,Chatarra
41105,Glifo carbonizado,Miscelánea,Chatarra
212648,Aguja de raspas,Miscelánea,Chatarra
136570,Anillo reluciente,Miscelánea,Chatarra
42963,Glifo carbonizado,Miscelánea,Chatarra
43725,Glifo carbonizado,Miscelánea,Chatarra
3168,Escama astillada,Miscelánea,Chatarra
62530,Pelo de araña,Miscelánea,Chatarra
136573,Atrapasueños en miniatura,Miscelánea,Chatarra
180515,Huevo raro,Miscelánea,Chatarra
6826,Escama luminosa,Miscelánea,Chatarra
223735,Encantar capa: Cántico de colmillos parasitarios,Mejora de objetos,Capa
188946,Tejido de Luz,Miscelánea,Chatarra
163910,Kit de reparación de pierna de palo,Miscelánea,Chatarra
200105,Restos de naufragio cubiertos de mugre,Miscelánea,Chatarra
45775,Glifo carbonizado,Miscelánea,Chatarra
42910,Glifo carbonizado,Miscelánea,Chatarra
23121,Piedra lunar azur chispeante,Gema,Versatilidad
67483,Glifo carbonizado,Miscelánea,Chatarra
20812,Pelambre andrajosa,Miscelánea,Chatarra
67511,Garfa prístina,Miscelánea,Chatarra
29573,Líquido de embalsamar,Miscelánea,Chatarra
223673,Encantar anillo: Celeridad radiante,Mejora de objetos,Dedo
54836,Pelo de cola sedosa,Miscelánea,Chatarra
11407,Pelambre de oso rasgada,Miscelánea,Chatarra
33576,Cuerno nudoso,Miscelánea,Chatarra
44764,Pelo de cola áspero,Miscelánea,Chatarra
11410,Garra de oso indómito,Miscelánea,Chatarra
11408,Mandíbula de oso,Miscelánea,Chatarra
132220,Tallo roto,Consumible,Otros
169143,Sierra de chispas confiscada,Miscelánea,Chatarra
20433,Sello de señalización: trueno,Misión,Misión
225592,Músculo exquisitamente arrancado,Consumible,Comida y bebida
194730,Caballa tripaescama,Habilidad comercial,Cocina
223718,Encantar brazal: Cántico de parasitar armado,Mejora de objetos,Muñecas
32079,Llave de la Cámara de Estasis de Shaffar,Llave,Llave
5871,Pezuña grande,Miscelánea,Chatarra
33629,Hilera escarchada,Miscelánea,Chatarra
33562,Mandíbulas enormes,Miscelánea,Chatarra
33561,Aleta endurecida,Miscelánea,Chatarra
36801,Colmillo retorcido,Miscelánea,Chatarra
33550,Caparazón grueso,Miscelánea,Chatarra
36789,Cuerno rajado,Miscelánea,Chatarra
40104,Esmeralda del bosque energizada,Gema,Varias estadísticas
223655,Encantar botas: Marcha del defensor,Mejora de objetos,Pies
44782,Garfa de raptor doblada,Miscelánea,Chatarra
44783,Pluma de guerra de raptor empapada en sangre,Miscelánea,Chatarra
4582,Cola tupida suave,Miscelánea,Chatarra
18230,Botón Y.O.G.A.N.O. roto,Miscelánea,Chatarra
29580,Trozos de cristal,Miscelánea,Chatarra
81195,Lágrima de crocolisco,Miscelánea,Chatarra
39210,Piedra destrozada,Miscelánea,Chatarra
107663,Anillo de dedo del pie de ogro,Miscelánea,Chatarra
9358,Un trapo para la cabeza,Miscelánea,Chatarra
228458,Bolsa de telarroca,Miscelánea,Otros
39220,Fragmentos geodésicos,Miscelánea,Chatarra
67403,Pipa de pescador de marfil,Miscelánea,Chatarra
220223,Trozo de gasa roída,Miscelánea,Chatarra
223764,Encantar arma: Arte vinculado a la piedra,Mejora de objetos,Arma
30477,Tejido conectivo,Miscelánea,Chatarra
63310,Agua de Taurene,Miscelánea,Chatarra
192711,Hígado aceitoso,Miscelánea,Chatarra
45776,Glifo carbonizado,Miscelánea,Chatarra
42399,Glifo carbonizado,Miscelánea,Chatarra
159145,Botella de grog vacía,Miscelánea,Chatarra
210658,Botella de perfume desechada,Miscelánea,Chatarra
200770,Breve historia de Azeroth,Consumible,Explosivos y dispositivos
27676,Esporas extrañas,Miscelánea,Chatarra
4585,Mandíbula de araña chorreando,Miscelánea,Chatarra
176086,Cieno de pesadilla,Miscelánea,Chatarra
205462,Pergamino nerubiano real,Miscelánea,Chatarra
204837,,,
11394,Corazón de murciélago,Miscelánea,Chatarra
731,Morro de dentosangre,Habilidad comercial,Cocina
9336,Colmillo con funda de oro trol,Miscelánea,Chatarra
163902,Fragmento de mapa del tesoro,Miscelánea,Chatarra
87276,Glifo carbonizado,Miscelánea,Chatarra
106824,Plumaje erizado,Miscelánea,Chatarra
107392,Árbol de levas torcido,Miscelánea,Chatarra
24189,Trozos cristalinos,Miscelánea,Chatarra
39563,Pie rechoncho,Miscelánea,Chatarra
65503,Tenia de un metro,Miscelánea,Chatarra
29559,Pluma vibrante,Miscelánea,Chatarra
29560,Escama electrificada,Miscelánea,Chatarra
12215,Estofado de kodo pesado,Consumible,Comida y bebida
4406,Mira estándar,Consumible,Explosivos y dispositivos
223712,Encantar brazal: Cántico de evasión armada,Mejora de objetos,Muñecas
205043,Broche de cinto ensombrecido,Mejora de objetos,Cintura
200035,Encantar capa: pliego de parasitar,Mejora de objetos,Capa
71375,Ceniza roja,Miscelánea,Chatarra
130258,Amigo de los bolsillos,Consumible,Pociones
65502,Cuchillo de carnicero oxidado,Miscelánea,Chatarra
194048,Venda de tela salvaje,Consumible,Vendas
65506,Cadáver de rata grande,Miscelánea,Chatarra
132207,Escamas pulsantes,Consumible,Otros
41547,Glifo carbonizado,Miscelánea,Chatarra
42465,Glifo carbonizado,Miscelánea,Chatarra
169697,Pétalo de sombranoche,Habilidad comercial,Hierbas
18042,Espada con punta de torio,Miscelánea,Chatarra
10920,Vial de veneno vacío,Consumible,Otros
23768,Bengala de humo blanco,Consumible,Otros
28468,Circón rígido,Gema,Golpe crítico
19774,Almarita,Habilidad comercial,Joyería
169445,Vejiga de cuero pulido,Consumible,Otros
